y_name,nonmissing_candidate_frame,nonmissing_reg_sample,mean,sd,min,p01,median,p99,max,note
Amihud_year,43735,43735,0.04583890013352942,0.0476971339210361,0.0018308311465290428,0.0018319883097955882,0.03154939484978541,0.29407580537226224,0.29421151342520585,
Turnover_year,43735,43735,27.318987470156987,22.96844521652258,2.528459902290299,2.5288802083132493,20.234563507299157,121.43590239813675,121.44306907341777,
ZeroRet_ratio,43735,43735,0.026532105858237728,0.024298460071363246,0.0,0.0,0.020491803278688523,0.12396694214876033,0.12396694214876033,
SPI,43677,43677,0.6053479132156353,0.17055950307890336,0.22656952822926751,0.22658239760836624,0.6102929429335485,0.9488068575141032,0.9488219036419071,
NCSKEW,43735,43735,-0.47176703204931997,0.6235358375853477,-2.5898348814693684,-2.589613575241269,-0.43673794910954533,1.1714077743498896,1.171588559775305,
DUVOL,43735,43735,-0.30774043469840123,0.3204880123882339,-1.1231438825077196,-1.122983843304944,-0.31393308260502584,0.5303654679240527,0.5304728523901772,
CS_Spread,0,0,,,,,,,,No stock-level daily high/low parquet found under v1/data_parquet
