bootstrap_id,feature,label,rank,mean_abs_shap
89,kw_data_app_p10k,数据驱动应用,2,0.005795747890349843
89,kw_data_value_p10k,数据价值变现,5,0.0020591160144640907
89,kw_data_gov_p10k,数据治理,4,0.0026909519818741874
90,kw_data_stock_p10k,数据存量,2,0.004889393497688137
90,kw_data_dev_p10k,数据开发能力,1,0.007124455074177258
90,kw_data_app_p10k,数据驱动应用,3,0.004723160617128775
90,kw_data_value_p10k,数据价值变现,5,0.0012541674077404111
90,kw_data_gov_p10k,数据治理,4,0.002904966507246069
91,kw_data_stock_p10k,数据存量,3,0.005536547200590402
91,kw_data_dev_p10k,数据开发能力,1,0.006456393478304112
91,kw_data_app_p10k,数据驱动应用,2,0.006118221434272194
91,kw_data_value_p10k,数据价值变现,5,0.002110400319111166
91,kw_data_gov_p10k,数据治理,4,0.002807472979965509
92,kw_data_stock_p10k,数据存量,2,0.005533110986048677
92,kw_data_dev_p10k,数据开发能力,1,0.006011898950550124
92,kw_data_app_p10k,数据驱动应用,3,0.005413602470230763
92,kw_data_value_p10k,数据价值变现,4,0.002037310059048575
92,kw_data_gov_p10k,数据治理,5,0.001860158939565766
93,kw_data_stock_p10k,数据存量,3,0.00542158253476634
93,kw_data_dev_p10k,数据开发能力,1,0.006281716816741368
93,kw_data_app_p10k,数据驱动应用,2,0.0054495983797826705
93,kw_data_value_p10k,数据价值变现,5,0.0014723242594526936
93,kw_data_gov_p10k,数据治理,4,0.00282663822932401
94,kw_data_stock_p10k,数据存量,1,0.006628302482773735
94,kw_data_dev_p10k,数据开发能力,3,0.005463568242299714
94,kw_data_app_p10k,数据驱动应用,2,0.005636185039783564
94,kw_data_value_p10k,数据价值变现,5,0.0017288006940639467
94,kw_data_gov_p10k,数据治理,4,0.0018701124209058939
95,kw_data_stock_p10k,数据存量,2,0.006092317137415013
95,kw_data_dev_p10k,数据开发能力,1,0.00690428109107538
95,kw_data_app_p10k,数据驱动应用,3,0.00541848696366864
95,kw_data_value_p10k,数据价值变现,4,0.002459376969320131
95,kw_data_gov_p10k,数据治理,5,0.002002480359450617
96,kw_data_stock_p10k,数据存量,3,0.005471891572215606
96,kw_data_dev_p10k,数据开发能力,1,0.006060494770782289
96,kw_data_app_p10k,数据驱动应用,2,0.005555053480012883
96,kw_data_value_p10k,数据价值变现,5,0.0010908215497269144
96,kw_data_gov_p10k,数据治理,4,0.002585267489461899
97,kw_data_stock_p10k,数据存量,3,0.005263897962262223
97,kw_data_dev_p10k,数据开发能力,1,0.005939509216786419
97,kw_data_app_p10k,数据驱动应用,2,0.005335920027425733
97,kw_data_value_p10k,数据价值变现,5,0.0014572813274216882
97,kw_data_gov_p10k,数据治理,4,0.0031448083438112653
98,kw_data_stock_p10k,数据存量,2,0.0057583403231402375
98,kw_data_dev_p10k,数据开发能力,3,0.005415301113065366
98,kw_data_app_p10k,数据驱动应用,1,0.005888621824839921
98,kw_data_value_p10k,数据价值变现,5,0.0022249495200446956
98,kw_data_gov_p10k,数据治理,4,0.0023994620053546297
99,kw_data_stock_p10k,数据存量,2,0.005567857072638774
99,kw_data_dev_p10k,数据开发能力,3,0.005480219482546421
99,kw_data_app_p10k,数据驱动应用,1,0.005887134835427095
99,kw_data_value_p10k,数据价值变现,5,0.0016563519392496346
99,kw_data_gov_p10k,数据治理,4,0.002318532183654344
100,kw_data_stock_p10k,数据存量,2,0.0046505944990797845
100,kw_data_dev_p10k,数据开发能力,1,0.006433527197099639
100,kw_data_app_p10k,数据驱动应用,3,0.004431347214198667
100,kw_data_value_p10k,数据价值变现,5,0.0013151033958481398
100,kw_data_gov_p10k,数据治理,4,0.0031745696016492785
101,kw_data_stock_p10k,数据存量,2,0.005267961369061907
101,kw_data_dev_p10k,数据开发能力,1,0.006610525968322776
101,kw_data_app_p10k,数据驱动应用,3,0.005198157272497919
101,kw_data_value_p10k,数据价值变现,5,0.001652344308409209
101,kw_data_gov_p10k,数据治理,4,0.0027421758723535964
102,kw_data_stock_p10k,数据存量,3,0.0045788303210785395
102,kw_data_dev_p10k,数据开发能力,1,0.006303448675513454
102,kw_data_app_p10k,数据驱动应用,2,0.006038277505483346
102,kw_data_value_p10k,数据价值变现,5,0.0014932892089950841
102,kw_data_gov_p10k,数据治理,4,0.0020955334983144753
103,kw_data_stock_p10k,数据存量,3,0.004682662267014148
103,kw_data_dev_p10k,数据开发能力,1,0.006009877159465124
103,kw_data_app_p10k,数据驱动应用,2,0.005960940677957108
103,kw_data_value_p10k,数据价值变现,5,0.002315105410279525
103,kw_data_gov_p10k,数据治理,4,0.0025213430427509036
104,kw_data_stock_p10k,数据存量,2,0.005480496810608722
104,kw_data_dev_p10k,数据开发能力,1,0.006104684870002383
104,kw_data_app_p10k,数据驱动应用,3,0.0054384297376485445
104,kw_data_value_p10k,数据价值变现,5,0.001760800720299269
104,kw_data_gov_p10k,数据治理,4,0.0030690742850288492
105,kw_data_stock_p10k,数据存量,3,0.005251881907892136
105,kw_data_dev_p10k,数据开发能力,2,0.005577341610116987
105,kw_data_app_p10k,数据驱动应用,1,0.00589310522018443
105,kw_data_value_p10k,数据价值变现,5,0.0020092896133751792
105,kw_data_gov_p10k,数据治理,4,0.002408380778547328
106,kw_data_stock_p10k,数据存量,2,0.005770872219456653
106,kw_data_dev_p10k,数据开发能力,1,0.005867052457484001
106,kw_data_app_p10k,数据驱动应用,3,0.004945944965933107
106,kw_data_value_p10k,数据价值变现,5,0.0017262066226852355
106,kw_data_gov_p10k,数据治理,4,0.003001802615013225
107,kw_data_stock_p10k,数据存量,1,0.0061173256328566706
107,kw_data_dev_p10k,数据开发能力,2,0.006068928812078347
107,kw_data_app_p10k,数据驱动应用,3,0.005662825764669933
107,kw_data_value_p10k,数据价值变现,5,0.0012053313473251856
107,kw_data_gov_p10k,数据治理,4,0.0025668309061916317
108,kw_data_stock_p10k,数据存量,1,0.00611191415835554
108,kw_data_dev_p10k,数据开发能力,2,0.006035476317913533
108,kw_data_app_p10k,数据驱动应用,3,0.004776279166422119
108,kw_data_value_p10k,数据价值变现,4,0.0023485708420764814
108,kw_data_gov_p10k,数据治理,5,0.002038686261666604
109,kw_data_stock_p10k,数据存量,2,0.005854302661675889
109,kw_data_dev_p10k,数据开发能力,1,0.006318694284502152
109,kw_data_app_p10k,数据驱动应用,3,0.0054301460917191785
109,kw_data_value_p10k,数据价值变现,5,0.00210823756623948
109,kw_data_gov_p10k,数据治理,4,0.0027844128809253396
110,kw_data_stock_p10k,数据存量,3,0.005112096202933561
110,kw_data_dev_p10k,数据开发能力,1,0.006137023921399225
110,kw_data_app_p10k,数据驱动应用,2,0.005252023391393005
110,kw_data_value_p10k,数据价值变现,5,0.0016449714665625489
110,kw_data_gov_p10k,数据治理,4,0.002621368752504466
111,kw_data_stock_p10k,数据存量,3,0.0050528965176352865
111,kw_data_dev_p10k,数据开发能力,1,0.006120616151660881
111,kw_data_app_p10k,数据驱动应用,2,0.005760497261286381
111,kw_data_value_p10k,数据价值变现,5,0.00134554107001607
111,kw_data_gov_p10k,数据治理,4,0.0024425120628347057
112,kw_data_stock_p10k,数据存量,3,0.004980564692141819
112,kw_data_dev_p10k,数据开发能力,1,0.006140661555918989
112,kw_data_app_p10k,数据驱动应用,2,0.005861925044784436
112,kw_data_value_p10k,数据价值变现,5,0.0020037932162459034
112,kw_data_gov_p10k,数据治理,4,0.00250295530580287
113,kw_data_stock_p10k,数据存量,1,0.005424538137785344
113,kw_data_dev_p10k,数据开发能力,2,0.005377432677396423
113,kw_data_app_p10k,数据驱动应用,3,0.004859511394626687
113,kw_data_value_p10k,数据价值变现,5,0.00186239892903676
113,kw_data_gov_p10k,数据治理,4,0.0022701351522521197
114,kw_data_stock_p10k,数据存量,1,0.006067078156027036
114,kw_data_dev_p10k,数据开发能力,2,0.0060033968242437325
114,kw_data_app_p10k,数据驱动应用,3,0.005888089488433454
114,kw_data_value_p10k,数据价值变现,5,0.0015352178823845244
114,kw_data_gov_p10k,数据治理,4,0.0027675436643283275
115,kw_data_stock_p10k,数据存量,3,0.005137815202600164
115,kw_data_dev_p10k,数据开发能力,2,0.005573638817304536
115,kw_data_app_p10k,数据驱动应用,1,0.005671788248504466
115,kw_data_value_p10k,数据价值变现,5,0.0018592374744689998
115,kw_data_gov_p10k,数据治理,4,0.0024234874707560004
116,kw_data_stock_p10k,数据存量,2,0.005841740009713487
116,kw_data_dev_p10k,数据开发能力,1,0.006652122004734312
116,kw_data_app_p10k,数据驱动应用,3,0.00527510437317447
116,kw_data_value_p10k,数据价值变现,5,0.0018379773782270007
116,kw_data_gov_p10k,数据治理,4,0.0026638570841454497
117,kw_data_stock_p10k,数据存量,2,0.0053957784922763615
117,kw_data_dev_p10k,数据开发能力,1,0.0057052372141138665
117,kw_data_app_p10k,数据驱动应用,3,0.005136255604310756
117,kw_data_value_p10k,数据价值变现,5,0.00180225577554292
117,kw_data_gov_p10k,数据治理,4,0.002366368248086945
118,kw_data_stock_p10k,数据存量,2,0.005510671026666183
118,kw_data_dev_p10k,数据开发能力,3,0.005504605322024302
118,kw_data_app_p10k,数据驱动应用,1,0.006371626318216823
118,kw_data_value_p10k,数据价值变现,5,0.0015521476556933581
118,kw_data_gov_p10k,数据治理,4,0.002519091785812037
119,kw_data_stock_p10k,数据存量,3,0.004980784583820772
119,kw_data_dev_p10k,数据开发能力,1,0.006337618585414712
119,kw_data_app_p10k,数据驱动应用,2,0.005137339543986144
119,kw_data_value_p10k,数据价值变现,5,0.0010999750930731312
119,kw_data_gov_p10k,数据治理,4,0.0030446888486241083
120,kw_data_stock_p10k,数据存量,2,0.005425364876281768
120,kw_data_dev_p10k,数据开发能力,1,0.006444129854684266
120,kw_data_app_p10k,数据驱动应用,3,0.005281089713708384
120,kw_data_value_p10k,数据价值变现,5,0.0010437815791285085
120,kw_data_gov_p10k,数据治理,4,0.0027797243228275446
121,kw_data_stock_p10k,数据存量,1,0.0061368947556051925
121,kw_data_dev_p10k,数据开发能力,2,0.005764186291710392
121,kw_data_app_p10k,数据驱动应用,3,0.005263418427406626
121,kw_data_value_p10k,数据价值变现,4,0.002511008311969752
121,kw_data_gov_p10k,数据治理,5,0.0024656710637982605
122,kw_data_stock_p10k,数据存量,2,0.005797882778970613
122,kw_data_dev_p10k,数据开发能力,1,0.006599428371236317
122,kw_data_app_p10k,数据驱动应用,3,0.005605930791905069
122,kw_data_value_p10k,数据价值变现,4,0.0025735127005230792
122,kw_data_gov_p10k,数据治理,5,0.0024036350298808538
123,kw_data_stock_p10k,数据存量,1,0.006249174633596237
123,kw_data_dev_p10k,数据开发能力,3,0.00533001218015006
123,kw_data_app_p10k,数据驱动应用,2,0.005401117647284854
123,kw_data_value_p10k,数据价值变现,5,0.001605564522978258
123,kw_data_gov_p10k,数据治理,4,0.0023483554957091086
124,kw_data_stock_p10k,数据存量,1,0.005669967984882784
124,kw_data_dev_p10k,数据开发能力,3,0.005435889882393273
124,kw_data_app_p10k,数据驱动应用,2,0.005457927121727105
124,kw_data_value_p10k,数据价值变现,5,0.0014580351735391202
124,kw_data_gov_p10k,数据治理,4,0.002761782287766036
125,kw_data_stock_p10k,数据存量,1,0.006509418495190742
125,kw_data_dev_p10k,数据开发能力,2,0.005747831750173535
125,kw_data_app_p10k,数据驱动应用,3,0.005192228297965122
125,kw_data_value_p10k,数据价值变现,5,0.0018515987924141869
125,kw_data_gov_p10k,数据治理,4,0.0019275961961024545
126,kw_data_stock_p10k,数据存量,3,0.005187717987682537
126,kw_data_dev_p10k,数据开发能力,1,0.006407284449641394
126,kw_data_app_p10k,数据驱动应用,2,0.006367593560809869
126,kw_data_value_p10k,数据价值变现,5,0.001297336357569228
126,kw_data_gov_p10k,数据治理,4,0.002488018251218574
127,kw_data_stock_p10k,数据存量,3,0.005271702161753504
127,kw_data_dev_p10k,数据开发能力,1,0.006707578397711293
127,kw_data_app_p10k,数据驱动应用,2,0.006498075100326419
127,kw_data_value_p10k,数据价值变现,5,0.0011729580046552501
127,kw_data_gov_p10k,数据治理,4,0.0030981382557445647
128,kw_data_stock_p10k,数据存量,2,0.005706977231816366
128,kw_data_dev_p10k,数据开发能力,3,0.00559651454314981
128,kw_data_app_p10k,数据驱动应用,1,0.006366540516574008
128,kw_data_value_p10k,数据价值变现,5,0.0016718881856328124
128,kw_data_gov_p10k,数据治理,4,0.002369977300502515
129,kw_data_stock_p10k,数据存量,1,0.006065633139562422
129,kw_data_dev_p10k,数据开发能力,2,0.005632415190868566
129,kw_data_app_p10k,数据驱动应用,3,0.005578716632591884
129,kw_data_value_p10k,数据价值变现,5,0.0015358431159738384
129,kw_data_gov_p10k,数据治理,4,0.0034824721587714386
130,kw_data_stock_p10k,数据存量,2,0.005387960010953697
130,kw_data_dev_p10k,数据开发能力,1,0.006531211400184353
130,kw_data_app_p10k,数据驱动应用,3,0.004818009498536862
130,kw_data_value_p10k,数据价值变现,5,0.0023002253877078918
130,kw_data_gov_p10k,数据治理,4,0.0025477740363091953
131,kw_data_stock_p10k,数据存量,3,0.005423699572663193
131,kw_data_dev_p10k,数据开发能力,1,0.006020668876140155
131,kw_data_app_p10k,数据驱动应用,2,0.0059419366819557125
131,kw_data_value_p10k,数据价值变现,5,0.0011856707197814632
131,kw_data_gov_p10k,数据治理,4,0.002318018131288959
132,kw_data_stock_p10k,数据存量,3,0.005392306309361077
132,kw_data_dev_p10k,数据开发能力,1,0.006210166409904986
132,kw_data_app_p10k,数据驱动应用,2,0.006071838124728666
132,kw_data_value_p10k,数据价值变现,5,0.0010716735227028617
132,kw_data_gov_p10k,数据治理,4,0.002048828843622598
133,kw_data_stock_p10k,数据存量,3,0.004768280779839575
133,kw_data_dev_p10k,数据开发能力,2,0.0053180456076473755
133,kw_data_app_p10k,数据驱动应用,1,0.005865435291670659
133,kw_data_value_p10k,数据价值变现,5,0.001474416779828378
133,kw_data_gov_p10k,数据治理,4,0.0029525505029593616
134,kw_data_stock_p10k,数据存量,3,0.004705873791311449
134,kw_data_dev_p10k,数据开发能力,1,0.006379691685308606
134,kw_data_app_p10k,数据驱动应用,2,0.006006601824149955
134,kw_data_value_p10k,数据价值变现,5,0.001433769455455663
134,kw_data_gov_p10k,数据治理,4,0.0023474423039909365
135,kw_data_stock_p10k,数据存量,3,0.00499235612407407
135,kw_data_dev_p10k,数据开发能力,1,0.005785795946910641
135,kw_data_app_p10k,数据驱动应用,2,0.0056764516260770035
135,kw_data_value_p10k,数据价值变现,5,0.0017832351531021872
135,kw_data_gov_p10k,数据治理,4,0.0028577443237038647
136,kw_data_stock_p10k,数据存量,1,0.0061533946917261256
136,kw_data_dev_p10k,数据开发能力,2,0.006105985889893254
136,kw_data_app_p10k,数据驱动应用,3,0.00574681841962537
136,kw_data_value_p10k,数据价值变现,5,0.0013179208091960292
136,kw_data_gov_p10k,数据治理,4,0.0021098663251572737
137,kw_data_stock_p10k,数据存量,3,0.005109252973491701
137,kw_data_dev_p10k,数据开发能力,2,0.005364874129688067
137,kw_data_app_p10k,数据驱动应用,1,0.006251770490279778
137,kw_data_value_p10k,数据价值变现,5,0.0016974910260709013
137,kw_data_gov_p10k,数据治理,4,0.0023383918407438643
138,kw_data_stock_p10k,数据存量,3,0.0048863881743236096
138,kw_data_dev_p10k,数据开发能力,1,0.005365638240153919
138,kw_data_app_p10k,数据驱动应用,2,0.004942516841070258
138,kw_data_value_p10k,数据价值变现,5,0.001498301004400205
138,kw_data_gov_p10k,数据治理,4,0.0025386262305028807
139,kw_data_stock_p10k,数据存量,3,0.005486827075972349
139,kw_data_dev_p10k,数据开发能力,2,0.005882025158306421
139,kw_data_app_p10k,数据驱动应用,1,0.006038894601666252
139,kw_data_value_p10k,数据价值变现,5,0.001779344362397163
139,kw_data_gov_p10k,数据治理,4,0.002329633549304343
140,kw_data_stock_p10k,数据存量,3,0.005002189875651838
140,kw_data_dev_p10k,数据开发能力,2,0.00551409263916445
140,kw_data_app_p10k,数据驱动应用,1,0.006016662142472474
140,kw_data_value_p10k,数据价值变现,5,0.0015207116647540761
140,kw_data_gov_p10k,数据治理,4,0.0026443335347095427
141,kw_data_stock_p10k,数据存量,2,0.006103451682518187
141,kw_data_dev_p10k,数据开发能力,1,0.006248444207877603
141,kw_data_app_p10k,数据驱动应用,3,0.005171517209042919
141,kw_data_value_p10k,数据价值变现,4,0.0024915484339201217
141,kw_data_gov_p10k,数据治理,5,0.002046690995618873
142,kw_data_stock_p10k,数据存量,3,0.005442481525464695
142,kw_data_dev_p10k,数据开发能力,2,0.006056652347945717
142,kw_data_app_p10k,数据驱动应用,1,0.006630958508578421
142,kw_data_value_p10k,数据价值变现,5,0.0015372159891558369
142,kw_data_gov_p10k,数据治理,4,0.002900242844855807
143,kw_data_stock_p10k,数据存量,3,0.005124362322061261
143,kw_data_dev_p10k,数据开发能力,2,0.005767024914278358
143,kw_data_app_p10k,数据驱动应用,1,0.006450818280162088
143,kw_data_value_p10k,数据价值变现,5,0.00107767681067659
143,kw_data_gov_p10k,数据治理,4,0.0019463525075927425
144,kw_data_stock_p10k,数据存量,3,0.00575057611154218
144,kw_data_dev_p10k,数据开发能力,1,0.006508618346103098
144,kw_data_app_p10k,数据驱动应用,2,0.005895907402230694
144,kw_data_value_p10k,数据价值变现,5,0.0012388500522840672
144,kw_data_gov_p10k,数据治理,4,0.0021905666000578243
145,kw_data_stock_p10k,数据存量,2,0.005919362362758521
145,kw_data_dev_p10k,数据开发能力,1,0.006677474392382852
145,kw_data_app_p10k,数据驱动应用,3,0.005675734553680825
145,kw_data_value_p10k,数据价值变现,5,0.0013464709867342028
145,kw_data_gov_p10k,数据治理,4,0.002629205251634559
146,kw_data_stock_p10k,数据存量,3,0.005766898041500438
146,kw_data_dev_p10k,数据开发能力,1,0.006330525431532868
146,kw_data_app_p10k,数据驱动应用,2,0.005873172405932705
146,kw_data_value_p10k,数据价值变现,5,0.0019280531914804648
146,kw_data_gov_p10k,数据治理,4,0.0024571858502592187
147,kw_data_stock_p10k,数据存量,2,0.005836063640906835
147,kw_data_dev_p10k,数据开发能力,1,0.0064248265844069905
147,kw_data_app_p10k,数据驱动应用,3,0.005763998134170642
147,kw_data_value_p10k,数据价值变现,5,0.001699699831365199
147,kw_data_gov_p10k,数据治理,4,0.0023188617778603644
148,kw_data_stock_p10k,数据存量,3,0.004820446834073073
148,kw_data_dev_p10k,数据开发能力,2,0.005841246410889404
148,kw_data_app_p10k,数据驱动应用,1,0.0062326023116909875
148,kw_data_value_p10k,数据价值变现,5,0.0017217046638426869
148,kw_data_gov_p10k,数据治理,4,0.0020462419977650688
149,kw_data_stock_p10k,数据存量,3,0.005228000796837645
149,kw_data_dev_p10k,数据开发能力,1,0.006348086578700628
149,kw_data_app_p10k,数据驱动应用,2,0.005794290714584388
149,kw_data_value_p10k,数据价值变现,5,0.0014170803899012034
149,kw_data_gov_p10k,数据治理,4,0.0031396615375099846
150,kw_data_stock_p10k,数据存量,2,0.006122913161045365
150,kw_data_dev_p10k,数据开发能力,1,0.006834218985445351
150,kw_data_app_p10k,数据驱动应用,3,0.0051848117269923865
150,kw_data_value_p10k,数据价值变现,5,0.001791411355847886
150,kw_data_gov_p10k,数据治理,4,0.0026596448662833797
151,kw_data_stock_p10k,数据存量,3,0.0050713880450340455
151,kw_data_dev_p10k,数据开发能力,1,0.005985040565783247
151,kw_data_app_p10k,数据驱动应用,2,0.005670023254292888
151,kw_data_value_p10k,数据价值变现,5,0.0012075190148765405
151,kw_data_gov_p10k,数据治理,4,0.002796251070469143
152,kw_data_stock_p10k,数据存量,2,0.004657424305300456
152,kw_data_dev_p10k,数据开发能力,1,0.00493553647607549
152,kw_data_app_p10k,数据驱动应用,3,0.004307498803129572
152,kw_data_value_p10k,数据价值变现,5,0.0016205959799257957
152,kw_data_gov_p10k,数据治理,4,0.0023111558763053096
153,kw_data_stock_p10k,数据存量,2,0.0061079214272133945
153,kw_data_dev_p10k,数据开发能力,1,0.006147049471384187
153,kw_data_app_p10k,数据驱动应用,3,0.005594483897822263
153,kw_data_value_p10k,数据价值变现,5,0.00157147990581922
153,kw_data_gov_p10k,数据治理,4,0.002037989976436077
154,kw_data_stock_p10k,数据存量,3,0.005671093939701018
154,kw_data_dev_p10k,数据开发能力,2,0.005702890453776374
154,kw_data_app_p10k,数据驱动应用,1,0.006141348728641703
154,kw_data_value_p10k,数据价值变现,5,0.0017165349036423112
154,kw_data_gov_p10k,数据治理,4,0.0029217274433422226
155,kw_data_stock_p10k,数据存量,2,0.006070438302236305
155,kw_data_dev_p10k,数据开发能力,1,0.006769897494613178
155,kw_data_app_p10k,数据驱动应用,3,0.005229054164487279
155,kw_data_value_p10k,数据价值变现,5,0.0020064141963491602
155,kw_data_gov_p10k,数据治理,4,0.002464374484796789
156,kw_data_stock_p10k,数据存量,3,0.00519973719737649
156,kw_data_dev_p10k,数据开发能力,1,0.005740683329136708
156,kw_data_app_p10k,数据驱动应用,2,0.0057228331091855635
156,kw_data_value_p10k,数据价值变现,5,0.001611400805918158
156,kw_data_gov_p10k,数据治理,4,0.002641824970405525
157,kw_data_stock_p10k,数据存量,3,0.0044816541511398895
157,kw_data_dev_p10k,数据开发能力,1,0.006541343499539794
157,kw_data_app_p10k,数据驱动应用,2,0.005785595599133148
157,kw_data_value_p10k,数据价值变现,5,0.0011526466513488965
157,kw_data_gov_p10k,数据治理,4,0.002766682959791983
158,kw_data_stock_p10k,数据存量,3,0.0050302151933160925
158,kw_data_dev_p10k,数据开发能力,1,0.006333781666961411
158,kw_data_app_p10k,数据驱动应用,2,0.005873525433617352
158,kw_data_value_p10k,数据价值变现,5,0.0016672853522971686
158,kw_data_gov_p10k,数据治理,4,0.00239007439836729
159,kw_data_stock_p10k,数据存量,2,0.005373823130745199
159,kw_data_dev_p10k,数据开发能力,1,0.005808392190566502
159,kw_data_app_p10k,数据驱动应用,3,0.005360781088175334
159,kw_data_value_p10k,数据价值变现,5,0.001712800789696689
159,kw_data_gov_p10k,数据治理,4,0.0021324825607013306
160,kw_data_stock_p10k,数据存量,2,0.006179204076312833
160,kw_data_dev_p10k,数据开发能力,1,0.006555582571416848
160,kw_data_app_p10k,数据驱动应用,3,0.005750659535051613
160,kw_data_value_p10k,数据价值变现,5,0.0015946479619355157
160,kw_data_gov_p10k,数据治理,4,0.002706668666136169
161,kw_data_stock_p10k,数据存量,3,0.005523613666093279
161,kw_data_dev_p10k,数据开发能力,2,0.00627251038899075
161,kw_data_app_p10k,数据驱动应用,1,0.006273714873946655
161,kw_data_value_p10k,数据价值变现,5,0.0013369984368050388
161,kw_data_gov_p10k,数据治理,4,0.0026917659539043527
162,kw_data_stock_p10k,数据存量,3,0.005146221403466633
162,kw_data_dev_p10k,数据开发能力,1,0.006276717890948606
162,kw_data_app_p10k,数据驱动应用,2,0.005354362727235243
162,kw_data_value_p10k,数据价值变现,5,0.0012161461913551374
162,kw_data_gov_p10k,数据治理,4,0.002470056146125035
163,kw_data_stock_p10k,数据存量,3,0.005544938174115124
163,kw_data_dev_p10k,数据开发能力,2,0.006282409823348646
163,kw_data_app_p10k,数据驱动应用,1,0.006426978924733366
163,kw_data_value_p10k,数据价值变现,5,0.0019475604356807643
163,kw_data_gov_p10k,数据治理,4,0.0020445606183151282
164,kw_data_stock_p10k,数据存量,2,0.005483873977551639
164,kw_data_dev_p10k,数据开发能力,1,0.006433535132704631
164,kw_data_app_p10k,数据驱动应用,3,0.005026587467193643
164,kw_data_value_p10k,数据价值变现,5,0.0017079515644037187
164,kw_data_gov_p10k,数据治理,4,0.003058310778921021
165,kw_data_stock_p10k,数据存量,3,0.004993974404470542
165,kw_data_dev_p10k,数据开发能力,1,0.0063513562641520725
165,kw_data_app_p10k,数据驱动应用,2,0.0057309063052349216
165,kw_data_value_p10k,数据价值变现,5,0.00189532159125635
165,kw_data_gov_p10k,数据治理,4,0.0025084735999353646
166,kw_data_stock_p10k,数据存量,2,0.005397808983781054
166,kw_data_dev_p10k,数据开发能力,1,0.006378490438760495
166,kw_data_app_p10k,数据驱动应用,3,0.0051130279995220814
166,kw_data_value_p10k,数据价值变现,5,0.0024348940619330216
166,kw_data_gov_p10k,数据治理,4,0.0025585102641230875
167,kw_data_stock_p10k,数据存量,1,0.007090945636349257
167,kw_data_dev_p10k,数据开发能力,2,0.006337715084042403
167,kw_data_app_p10k,数据驱动应用,3,0.005782740191832731
167,kw_data_value_p10k,数据价值变现,5,0.002523123781652409
167,kw_data_gov_p10k,数据治理,4,0.0031757655162061474
168,kw_data_stock_p10k,数据存量,3,0.005463431267841725
168,kw_data_dev_p10k,数据开发能力,1,0.006031987449360876
168,kw_data_app_p10k,数据驱动应用,2,0.005785807650267466
168,kw_data_value_p10k,数据价值变现,5,0.0015273026942488799
168,kw_data_gov_p10k,数据治理,4,0.0025281470527044815
169,kw_data_stock_p10k,数据存量,3,0.005074443034371079
169,kw_data_dev_p10k,数据开发能力,1,0.0066949175369873885
169,kw_data_app_p10k,数据驱动应用,2,0.0057503372942120465
169,kw_data_value_p10k,数据价值变现,5,0.001869898497206518
169,kw_data_gov_p10k,数据治理,4,0.0031303018753516426
170,kw_data_stock_p10k,数据存量,3,0.00536415642865639
170,kw_data_dev_p10k,数据开发能力,1,0.005698349856224589
170,kw_data_app_p10k,数据驱动应用,2,0.005510538852009021
170,kw_data_value_p10k,数据价值变现,5,0.0020989244364858464
170,kw_data_gov_p10k,数据治理,4,0.0025642983927662184
171,kw_data_stock_p10k,数据存量,2,0.006295025783430437
171,kw_data_dev_p10k,数据开发能力,1,0.006484851611360276
171,kw_data_app_p10k,数据驱动应用,3,0.005922365978215906
171,kw_data_value_p10k,数据价值变现,5,0.0022444863553071114
171,kw_data_gov_p10k,数据治理,4,0.00313092169296287
172,kw_data_stock_p10k,数据存量,3,0.005539869195513722
172,kw_data_dev_p10k,数据开发能力,1,0.0062254253822542505
172,kw_data_app_p10k,数据驱动应用,2,0.005808772944280757
172,kw_data_value_p10k,数据价值变现,5,0.0020680687728526857
172,kw_data_gov_p10k,数据治理,4,0.002139489053114399
173,kw_data_stock_p10k,数据存量,3,0.004622245781673945
173,kw_data_dev_p10k,数据开发能力,1,0.0071322783043139
173,kw_data_app_p10k,数据驱动应用,2,0.005840343169420832
173,kw_data_value_p10k,数据价值变现,5,0.0014017234309443166
173,kw_data_gov_p10k,数据治理,4,0.002306329751157424
174,kw_data_stock_p10k,数据存量,1,0.0062395847445861925
174,kw_data_dev_p10k,数据开发能力,2,0.005615212318558942
174,kw_data_app_p10k,数据驱动应用,3,0.0056127128465228
174,kw_data_value_p10k,数据价值变现,5,0.0024382961236561413
174,kw_data_gov_p10k,数据治理,4,0.0029181992870015543
175,kw_data_stock_p10k,数据存量,3,0.004827271741066076
175,kw_data_dev_p10k,数据开发能力,1,0.006641048402186356
175,kw_data_app_p10k,数据驱动应用,2,0.0060245868844386475
175,kw_data_value_p10k,数据价值变现,5,0.0017450559968572388
175,kw_data_gov_p10k,数据治理,4,0.0022924395479187714
176,kw_data_stock_p10k,数据存量,3,0.004688444929821347
176,kw_data_dev_p10k,数据开发能力,2,0.005379326659261219
176,kw_data_app_p10k,数据驱动应用,1,0.005425679874554276
176,kw_data_value_p10k,数据价值变现,5,0.0014500518347989317
176,kw_data_gov_p10k,数据治理,4,0.0024757099481347
177,kw_data_stock_p10k,数据存量,3,0.004997680687314202
177,kw_data_dev_p10k,数据开发能力,1,0.006273277705702979
177,kw_data_app_p10k,数据驱动应用,2,0.005482036534908169
177,kw_data_value_p10k,数据价值变现,5,0.0014322258216522402
177,kw_data_gov_p10k,数据治理,4,0.0021228388855668206
178,kw_data_stock_p10k,数据存量,3,0.005345255075474194
178,kw_data_dev_p10k,数据开发能力,1,0.005712481201720166
