x_name,y_family,y_name,spec,coef,se,t_stat,p_value,N,positives,sig_10,sig_05,sig_01
dx_highgap17,pricing_efficiency,SYNCH,exchange_pre2017_ddd,.0003051297939828,.035051592,.0087051624,.99305916,19207,3278,0,0,0
dx_highgap17,valuation,TobinQ,exchange_pre2017_ddd,.0476359389921158,.059769824,.7969898,.42597651,19222,3280,0,0,0
dx_wany17,analyst_info,Analyst,exchange_pre2017_ddd,-.1428383750617893,.045285843,-3.1541507,.0017435109,19222,1937,1,1,1
dx_wany17,analyst_info,RatingDisp,exchange_pre2017_ddd,.0184308151959161,.015506658,1.1885743,.23555672,10048,1100,0,0,0
dx_wany17,analyst_info,ReportFreq,exchange_pre2017_ddd,.0464812496607508,.03986752,1.1658927,.24456577,10578,1133,0,0,0
dx_wany17,audit_accounting,AuditFee,exchange_pre2017_ddd,.0021859140690216,.010628534,.20566468,.8371678,19195,1936,0,0,0
dx_wany17,first_stage,DU_kw,exchange_pre2017_ddd,.1523787311221842,.058264766,2.6152809,.0092861876,19222,1937,1,1,1
dx_wany17,first_stage,HardCap_direct_v1,exchange_pre2017_ddd,-.0063625000939071,.018248914,-.3486509,.72755301,19222,1937,0,0,0
dx_wany17,first_stage,asset_trade_d,exchange_pre2017_ddd,.0318571825274405,.019382989,1.643564,.10112973,19222,1937,0,0,0
dx_wany17,first_stage,asset_trade_kw,exchange_pre2017_ddd,.043810548425742,.016347781,2.679908,.0076988232,19222,1937,1,1,1
dx_wany17,first_stage,has_data_content,exchange_pre2017_ddd,-.1179148195404305,.011181136,-10.545871,7.2282473e-23,19220,1937,1,1,1
dx_wany17,first_stage,ln_n_paragraphs,exchange_pre2017_ddd,-.3664271265676775,.08539059,-4.2911882,.000022808699,19220,1937,1,1,1
dx_wany17,first_stage,score1,exchange_pre2017_ddd,-.2460797927378824,.051387008,-4.7887549,2.4460035e-06,19220,1937,1,1,1
dx_wany17,first_stage,score2,exchange_pre2017_ddd,-.0450991876226032,.025743909,-1.751839,.080643594,19220,1937,1,0,0
dx_wany17,first_stage,strict_at_d,exchange_pre2017_ddd,.0174912206579959,.011389548,1.5357257,.12547441,19222,1937,0,0,0
dx_wany17,first_stage,strict_at_kw,exchange_pre2017_ddd,.016369781671781,.0059511056,2.7507129,.0062436932,19222,1937,1,1,1
dx_wany17,mismatch_x,NarrHardGap_direct_v1,exchange_pre2017_ddd,-.0868374174889309,.015438405,-5.6247659,3.7079360e-08,19222,1937,1,1,1
dx_wany17,mismatch_x,NarrHardVerified_direct_v1,exchange_pre2017_ddd,.0102538960479732,.0078669824,1.303409,.19325896,19222,1937,0,0,0
dx_wany17,mismatch_x,NarrHardWashing_direct_v1,exchange_pre2017_ddd,-.1194175694451237,.01781128,-6.7046037,7.7191045e-11,19222,1937,1,1,1
dx_wany17,pricing_efficiency,PriceDelay,exchange_pre2017_ddd,.0044803790661012,.0045216079,.9908818,.32240152,19222,1937,0,0,0
dx_wany17,pricing_efficiency,SYNCH,exchange_pre2017_ddd,-.0331849721775559,.03108402,-1.0675895,.28641325,19207,1937,0,0,0
dx_wany17,valuation,TobinQ,exchange_pre2017_ddd,.0395418243727491,.038356263,1.0309092,.30326793,19222,1937,0,0,0
dx_wmaj17,analyst_info,Analyst,exchange_pre2017_ddd,-.1428383750617893,.045285843,-3.1541507,.0017435109,19222,1937,1,1,1
dx_wmaj17,analyst_info,RatingDisp,exchange_pre2017_ddd,.0184308151959161,.015506658,1.1885743,.23555672,10048,1100,0,0,0
dx_wmaj17,analyst_info,ReportFreq,exchange_pre2017_ddd,.0464812496607508,.03986752,1.1658927,.24456577,10578,1133,0,0,0
dx_wmaj17,audit_accounting,AuditFee,exchange_pre2017_ddd,.0021859140690216,.010628534,.20566468,.8371678,19195,1936,0,0,0
dx_wmaj17,first_stage,DU_kw,exchange_pre2017_ddd,.1523787311221842,.058264766,2.6152809,.0092861876,19222,1937,1,1,1
dx_wmaj17,first_stage,HardCap_direct_v1,exchange_pre2017_ddd,-.0063625000939071,.018248914,-.3486509,.72755301,19222,1937,0,0,0
dx_wmaj17,first_stage,asset_trade_d,exchange_pre2017_ddd,.0318571825274405,.019382989,1.643564,.10112973,19222,1937,0,0,0
dx_wmaj17,first_stage,asset_trade_kw,exchange_pre2017_ddd,.043810548425742,.016347781,2.679908,.0076988232,19222,1937,1,1,1
dx_wmaj17,first_stage,has_data_content,exchange_pre2017_ddd,-.1179148195404305,.011181136,-10.545871,7.2282473e-23,19220,1937,1,1,1
dx_wmaj17,first_stage,ln_n_paragraphs,exchange_pre2017_ddd,-.3664271265676775,.08539059,-4.2911882,.000022808699,19220,1937,1,1,1
dx_wmaj17,first_stage,score1,exchange_pre2017_ddd,-.2460797927378824,.051387008,-4.7887549,2.4460035e-06,19220,1937,1,1,1
dx_wmaj17,first_stage,score2,exchange_pre2017_ddd,-.0450991876226032,.025743909,-1.751839,.080643594,19220,1937,1,0,0
dx_wmaj17,first_stage,strict_at_d,exchange_pre2017_ddd,.0174912206579959,.011389548,1.5357257,.12547441,19222,1937,0,0,0
dx_wmaj17,first_stage,strict_at_kw,exchange_pre2017_ddd,.016369781671781,.0059511056,2.7507129,.0062436932,19222,1937,1,1,1
dx_wmaj17,mismatch_x,NarrHardGap_direct_v1,exchange_pre2017_ddd,-.0868374174889309,.015438405,-5.6247659,3.7079360e-08,19222,1937,1,1,1
dx_wmaj17,mismatch_x,NarrHardVerified_direct_v1,exchange_pre2017_ddd,.0102538960479732,.0078669824,1.303409,.19325896,19222,1937,0,0,0
dx_wmaj17,mismatch_x,NarrHardWashing_direct_v1,exchange_pre2017_ddd,-.1194175694451237,.01781128,-6.7046037,7.7191045e-11,19222,1937,1,1,1
dx_wmaj17,pricing_efficiency,PriceDelay,exchange_pre2017_ddd,.0044803790661012,.0045216079,.9908818,.32240152,19222,1937,0,0,0
dx_wmaj17,pricing_efficiency,SYNCH,exchange_pre2017_ddd,-.0331849721775559,.03108402,-1.0675895,.28641325,19207,1937,0,0,0
dx_wmaj17,valuation,TobinQ,exchange_pre2017_ddd,.0395418243727491,.038356263,1.0309092,.30326793,19222,1937,0,0,0
dx_wstr17,analyst_info,Analyst,exchange_pre2017_ddd,-.2015653566257825,.048330572,-4.1705561,.000038024838,19222,1129,1,1,1
dx_wstr17,analyst_info,RatingDisp,exchange_pre2017_ddd,.0113503776623733,.015642587,.72560745,.46865082,10048,653,0,0,0
