exposure,y_family,y_name,event_time,coef,se,t_stat,p_value,N,sig_10,sig_05,sig_01
gap,first_stage,has_data_content,p1,-.0812526047108142,.026350779,-3.0834992,.0021956824,23524,1,1,1
gap,first_stage,has_data_content,p2,-.106238332946677,.026882919,-3.9518898,.000092490503,23524,1,1,1
gap,first_stage,has_data_content,p3,-.1828135246147342,.03880468,-4.7111206,3.4638231e-06,23524,1,1,1
gap,first_stage,ln_n_paragraphs,m2,.1113164762729456,.039398652,2.825388,.0049722297,23524,1,1,1
gap,first_stage,ln_n_paragraphs,m3,.2994475154113034,.061782554,4.8467975,1.8333035e-06,23524,1,1,1
gap,first_stage,ln_n_paragraphs,p0,-.141627970639166,.076707549,-1.8463368,.065622836,23524,1,0,0
gap,first_stage,ln_n_paragraphs,p1,-.3976799780985179,.060310245,-6.593904,1.4408406e-10,23524,1,1,1
gap,first_stage,ln_n_paragraphs,p2,-.4964250369580976,.1038432,-4.7805247,2.5061267e-06,23524,1,1,1
gap,first_stage,ln_n_paragraphs,p3,-.8201010384900032,.10614435,-7.7262807,1.0016360e-13,23524,1,1,1
gap,first_stage,score1,m2,.0806202959595695,.047771286,1.6876309,.092304818,23524,1,0,0
gap,first_stage,score1,m3,.0688002255148465,.057730053,1.1917576,.23410204,23524,0,0,0
gap,first_stage,score1,p0,-.2153657200325259,.057918619,-3.7184196,.00023074313,23524,1,1,1
gap,first_stage,score1,p1,-.2092805169849337,.056579173,-3.6988966,.00024855792,23524,1,1,1
gap,first_stage,score1,p2,-.298958936385969,.086753212,-3.446085,.00063247891,23524,1,1,1
gap,first_stage,score1,p3,-.3735215009774166,.11175282,-3.3423901,.00091328099,23524,1,1,1
gap,first_stage,score2,m2,-.027014654735726,.036652878,-.73704052,.46155372,23524,0,0,0
gap,first_stage,score2,m3,.0329241008085847,.02611213,1.2608738,.20812993,23524,0,0,0
gap,first_stage,score2,p0,.0412738716996443,.023271702,1.7735648,.076938108,23524,1,0,0
gap,first_stage,score2,p1,-.001148709558832,.02678421,-.042887568,.96581376,23524,0,0,0
gap,first_stage,score2,p2,-.0720789283628042,.04505885,-1.5996619,.11050685,23524,0,0,0
gap,first_stage,score2,p3,-.063607842728286,.058442894,-1.088376,.27712077,23524,0,0,0
gap,first_stage,strict_at_d,m2,-.020438133045265,.012991403,-1.5732044,.11650587,23526,0,0,0
gap,first_stage,strict_at_d,m3,-.0450491703188893,.013533387,-3.328743,.00095787115,23526,1,1,1
gap,first_stage,strict_at_d,p0,.0050843804133815,.0153141,.33200648,.7400679,23526,0,0,0
gap,first_stage,strict_at_d,p1,.0221084913134484,.01533734,1.4414815,.15027443,23526,0,0,0
gap,first_stage,strict_at_d,p2,.0369443545715941,.013085099,2.8233914,.0050026495,23526,1,1,1
gap,first_stage,strict_at_d,p3,.0155438722426401,.016715644,.92989969,.35301492,23526,0,0,0
gap,first_stage,strict_at_kw,m2,-.002705434282946,.0024960875,-1.0838701,.27911144,23526,0,0,0
gap,first_stage,strict_at_kw,m3,-.0059457254099902,.0025878751,-2.2975318,.02213265,23526,1,1,0
gap,first_stage,strict_at_kw,p0,.0163384390288238,.0032476557,5.0308409,7.5554550e-07,23526,1,1,1
gap,first_stage,strict_at_kw,p1,.024646442503651,.0065392856,3.768981,.00019003388,23526,1,1,1
gap,first_stage,strict_at_kw,p2,.0326400453735024,.017072098,1.9118941,.056643534,23526,1,0,0
gap,first_stage,strict_at_kw,p3,.0490556203392381,.012511372,3.9208827,.0001047053,23526,1,1,1
gap,mismatch_x,NarrHardGap_direct_v1,m2,.0189955670033392,.01270341,1.4953125,.1356651,23526,0,0,0
gap,mismatch_x,NarrHardGap_direct_v1,m3,.0416595311004062,.013853884,3.0070651,.0028137085,23526,1,1,1
gap,mismatch_x,NarrHardGap_direct_v1,p0,-.051985504952633,.0080252178,-6.4777684,2.8938954e-10,23526,1,1,1
gap,mismatch_x,NarrHardGap_direct_v1,p1,-.097280785227914,.012952819,-7.5103946,4.2697576e-13,23526,1,1,1
gap,mismatch_x,NarrHardGap_direct_v1,p2,-.1115736328008362,.010721859,-10.406183,1.7850871e-22,23526,1,1,1
gap,mismatch_x,NarrHardGap_direct_v1,p3,-.1307004002312152,.01184394,-11.035213,9.6737964e-25,23526,1,1,1
gap,mismatch_x,NarrHardHushing_direct_v1,m2,.0017366930591968,.011717287,.14821632,.88225091,23526,0,0,0
gap,mismatch_x,NarrHardHushing_direct_v1,m3,.0201645932875353,.013830251,1.4580063,.14566694,23526,0,0,0
gap,mismatch_x,NarrHardHushing_direct_v1,p0,.0358184407904491,.014594157,2.4542999,.014564873,23526,1,1,0
gap,mismatch_x,NarrHardHushing_direct_v1,p1,.0219304394478632,.012875881,1.7032186,.089346975,23526,1,0,0
gap,mismatch_x,NarrHardHushing_direct_v1,p2,.046411384192995,.013767014,3.371202,.0008254096,23526,1,1,1
gap,mismatch_x,NarrHardHushing_direct_v1,p3,.0603151705451627,.033496801,1.8006247,.072556958,23526,1,0,0
gap,mismatch_x,NarrHardVerified_direct_v1,m2,-.0094713927185312,.012670435,-.74751914,.45521381,23526,0,0,0
gap,mismatch_x,NarrHardVerified_direct_v1,m3,-.0217169383547742,.013901227,-1.5622318,.11906797,23526,0,0,0
gap,mismatch_x,NarrHardVerified_direct_v1,p0,-.0207785974639081,.017664941,-1.176262,.2402285,23526,0,0,0
gap,mismatch_x,NarrHardVerified_direct_v1,p1,.0111831822480691,.021790832,.51320583,.60810637,23526,0,0,0
gap,mismatch_x,NarrHardVerified_direct_v1,p2,-.0053971847282142,.019183785,-.28134099,.77860242,23526,0,0,0
gap,mismatch_x,NarrHardVerified_direct_v1,p3,-.0343688245883512,.030315455,-1.1337063,.25763434,23526,0,0,0
gap,mismatch_x,NarrHardWashing_direct_v1,m2,.0207479125522431,.0096021984,2.1607461,.031340957,23526,1,1,0
gap,mismatch_x,NarrHardWashing_direct_v1,m3,.0736681234705648,.014209466,5.1844401,3.5327815e-07,23526,1,1,1
gap,mismatch_x,NarrHardWashing_direct_v1,p0,-.035569043887904,.0069081276,-5.148869,4.2197306e-07,23526,1,1,1
gap,mismatch_x,NarrHardWashing_direct_v1,p1,-.0797310729406387,.011038598,-7.2229352,2.8125848e-12,23526,1,1,1
gap,mismatch_x,NarrHardWashing_direct_v1,p2,-.0743717967866646,.011776147,-6.3154607,7.5492168e-10,23526,1,1,1
gap,mismatch_x,NarrHardWashing_direct_v1,p3,-.1066487469926381,.013236662,-8.0570726,1.0278736e-14,23526,1,1,1
gap,pricing_efficiency,PriceDelay,m2,.01437409119309,.010901138,1.3185862,.18810372,23526,0,0,0
gap,pricing_efficiency,PriceDelay,m3,.0129951512891899,.0084722256,1.5338533,.12590006,23526,0,0,0
gap,pricing_efficiency,PriceDelay,p0,.0065458468895488,.013036367,.50212204,.61587328,23526,0,0,0
gap,pricing_efficiency,PriceDelay,p1,.0071084513437413,.011491489,.61858404,.53656203,23526,0,0,0
gap,pricing_efficiency,PriceDelay,p2,.017690448167185,.010038964,1.7621787,.078845181,23526,1,0,0
gap,pricing_efficiency,PriceDelay,p3,.0187303752832122,.0085638352,2.1871479,.029342281,23526,1,1,0
gap,pricing_efficiency,SYNCH,m2,.0432507051929291,.029846657,1.4490972,.14813735,23498,0,0,0
gap,pricing_efficiency,SYNCH,m3,.0623767053415557,.025907846,2.4076376,.016533198,23498,1,1,0
gap,pricing_efficiency,SYNCH,p0,-.0510751477609503,.04100487,-1.2455873,.21368541,23498,0,0,0
gap,pricing_efficiency,SYNCH,p1,-.0576808395718521,.034914244,-1.6520718,.099348091,23498,1,0,0
gap,pricing_efficiency,SYNCH,p2,.0141810664389478,.049206387,.28819564,.77335453,23498,0,0,0
gap,pricing_efficiency,SYNCH,p3,.0518165977171045,.027712883,1.8697656,.062287167,23498,1,0,0
gap,valuation,TobinQ,m2,-.086697380521978,.032216858,-2.6910563,.007438018,23526,1,1,1
gap,valuation,TobinQ,m3,-.1573420712763268,.041590068,-3.7831645,.00017989383,23526,1,1,1
gap,valuation,TobinQ,p0,-.0296294799198258,.028240552,-1.0491821,.29476291,23526,0,0,0
gap,valuation,TobinQ,p1,-.015463692900745,.042074047,-.3675352,.71342498,23526,0,0,0
gap,valuation,TobinQ,p2,-.0068190209923153,.046699617,-.14601877,.88398421,23526,0,0,0
gap,valuation,TobinQ,p3,-.0114024801451166,.044253338,-.25766373,.79680628,23526,0,0,0
highgap,analyst_info,Analyst,m2,.0507148001436179,.034485236,1.4706235,.14222267,23526,0,0,0
highgap,analyst_info,Analyst,m3,.0715497389167276,.052766342,1.3559731,.17591506,23526,0,0,0
highgap,analyst_info,Analyst,p0,-.123200400424116,.04095402,-3.0082614,.002802914,23526,1,1,1
highgap,analyst_info,Analyst,p1,-.110657406545274,.054431021,-2.0329843,.042750586,23526,1,1,0
highgap,analyst_info,Analyst,p2,-.0736969597244331,.058423109,-1.261435,.207928,23526,0,0,0
highgap,analyst_info,Analyst,p3,.0332401754317869,.057632927,.57675666,.56444621,23526,0,0,0
highgap,analyst_info,ForecastDisp,m2,.003998784664738,.031899896,.12535417,.90032768,10411,0,0,0
highgap,analyst_info,ForecastDisp,m3,.0159145111253551,.024416657,.65178913,.51503962,10411,0,0,0
highgap,analyst_info,ForecastDisp,p0,.0055796022891291,.018003536,.309917,.75684071,10411,0,0,0
highgap,analyst_info,ForecastDisp,p1,.0235617311634453,.020325627,1.1592129,.24729741,10411,0,0,0
highgap,analyst_info,ForecastDisp,p2,.040431015074479,.022998804,1.7579616,.079780653,10411,1,0,0
highgap,analyst_info,ForecastDisp,p3,.0351242957791119,.027680533,1.2689168,.20546094,10411,0,0,0
highgap,analyst_info,RatingDisp,m2,.0325500483150841,.023399362,1.3910656,.16518109,12720,0,0,0
highgap,analyst_info,RatingDisp,m3,.0464253258437402,.018041009,2.5733221,.010527048,12720,1,1,0
highgap,analyst_info,RatingDisp,p0,.0323071021035187,.030405249,1.0625502,.28879479,12720,0,0,0
highgap,analyst_info,RatingDisp,p1,.0200355112532113,.02738191,.73170614,.46488851,12720,0,0,0
highgap,analyst_info,RatingDisp,p2,.0345668928846656,.025907611,1.334237,.18308386,12720,0,0,0
highgap,analyst_info,RatingDisp,p3,.0303233055259882,.024563346,1.2344941,.21793318,12720,0,0,0
highgap,analyst_info,ReportFreq,m2,-.0196609736137684,.033101324,-.59396338,.55294979,13349,0,0,0
highgap,analyst_info,ReportFreq,m3,-.0016924916857062,.065545529,-.025821619,.97941548,13349,0,0,0
highgap,analyst_info,ReportFreq,p0,-.0090399409498506,.061910219,-.14601694,.88399851,13349,0,0,0
highgap,analyst_info,ReportFreq,p1,.0762821476619147,.055425815,1.3762927,.16967852,13349,0,0,0
highgap,analyst_info,ReportFreq,p2,.1210851127600037,.045687523,2.6502886,.0084358016,13349,1,1,1
highgap,analyst_info,ReportFreq,p3,.1071804006946683,.05240047,2.0454092,.041619383,13349,1,1,0
highgap,audit_accounting,AuditFee,m2,-.0013805564672097,.011805491,-.11694189,.90696806,23497,0,0,0
highgap,audit_accounting,AuditFee,m3,.0026454581828976,.013951503,.18961816,.84970987,23497,0,0,0
highgap,audit_accounting,AuditFee,p0,-.003798631244493,.011258349,-.33740571,.73599786,23497,0,0,0
highgap,audit_accounting,AuditFee,p1,-.0365812207931234,.019362591,-1.889273,.059618369,23497,1,0,0
highgap,audit_accounting,AuditFee,p2,-.0608549836019171,.020884631,-2.9138644,.0037815399,23497,1,1,1
highgap,audit_accounting,AuditFee,p3,-.0723485232731841,.02684987,-2.6945577,.0073617948,23497,1,1,1
highgap,first_stage,DU_kw,m2,-.0423076808856503,.055210892,-.76629227,.44397941,23526,0,0,0
highgap,first_stage,DU_kw,m3,-.0448053408362191,.061479196,-.72878867,.46658102,23526,0,0,0
highgap,first_stage,DU_kw,p0,.0164732392274946,.036237471,.4545913,.64966357,23526,0,0,0
highgap,first_stage,DU_kw,p1,-.0021750679466484,.03507401,-.062013667,.95058465,23526,0,0,0
highgap,first_stage,DU_kw,p2,-.0064394653725326,.037700027,-.17080797,.86446589,23526,0,0,0
highgap,first_stage,DU_kw,p3,-.0102820207562487,.050890137,-.20204349,.83999115,23526,0,0,0
highgap,first_stage,HardCap_direct_v1,m2,-.0305443789381762,.056498934,-.54061866,.58908802,23526,0,0,0
highgap,first_stage,HardCap_direct_v1,m3,.0207156421139536,.05956747,.34776771,.72820771,23526,0,0,0
highgap,first_stage,HardCap_direct_v1,p0,-.0443508595980889,.049790721,-.89074552,.37363082,23526,0,0,0
highgap,first_stage,HardCap_direct_v1,p1,-.0139129721939325,.05161402,-.26955801,.78764701,23526,0,0,0
highgap,first_stage,HardCap_direct_v1,p2,.0758242756437101,.085262381,.88930517,.37440321,23526,0,0,0
highgap,first_stage,HardCap_direct_v1,p3,.1188269080514898,.10654454,1.1152792,.26543745,23526,0,0,0
highgap,first_stage,asset_trade_d,m2,-.0482788611176004,.020091129,-2.4029937,.016741369,23526,1,1,0
highgap,first_stage,asset_trade_d,m3,-.048810762938733,.012127087,-4.0249372,.000068834932,23526,1,1,1
highgap,first_stage,asset_trade_d,p0,-.0106784495199214,.011301529,-.94486767,.34532839,23526,0,0,0
highgap,first_stage,asset_trade_d,p1,-.031647795162865,.01430959,-2.2116494,.027586941,23526,1,1,0
highgap,first_stage,asset_trade_d,p2,-.0335633543495558,.023485025,-1.4291385,.1537881,23526,0,0,0
highgap,first_stage,asset_trade_d,p3,-.0626459444386449,.024109701,-2.5983708,.0097320825,23526,1,1,1
highgap,first_stage,asset_trade_kw,m2,-.0073529112727746,.0058182054,-1.2637765,.20708701,23526,0,0,0
highgap,first_stage,asset_trade_kw,m3,-.0103698164716471,.0074735414,-1.3875372,.16609329,23526,0,0,0
highgap,first_stage,asset_trade_kw,p0,.0194739060304385,.0041179322,4.7290497,3.1871834e-06,23526,1,1,1
highgap,first_stage,asset_trade_kw,p1,.0332008294405242,.0066322563,5.0059628,8.5305629e-07,23526,1,1,1
highgap,first_stage,asset_trade_kw,p2,.0473811906026357,.017068958,2.7758689,.0057784561,23526,1,1,1
highgap,first_stage,asset_trade_kw,p3,.0789483904577858,.025461173,3.1007366,.0020748097,23526,1,1,1
highgap,first_stage,has_data_content,m2,.0412011859782135,.02074925,1.9856712,.047790036,23524,1,1,0
highgap,first_stage,has_data_content,m3,.0522186132900299,.020910805,2.4972074,.012941035,23524,1,1,0
highgap,first_stage,has_data_content,p0,-.0246484729945314,.03067629,-.80350244,.42218804,23524,0,0,0
highgap,first_stage,has_data_content,p1,-.0227447892813276,.028603476,-.79517573,.42700899,23524,0,0,0
highgap,first_stage,has_data_content,p2,-.0201111299781004,.025308739,-.79463184,.42732501,23524,0,0,0
highgap,first_stage,has_data_content,p3,-.0241304833009497,.044178925,-.54619896,.58525056,23524,0,0,0
highgap,first_stage,ln_n_paragraphs,m2,.1166714648073344,.049909841,2.3376443,.019925425,23524,1,1,0
highgap,first_stage,ln_n_paragraphs,m3,.2336066557517804,.075537026,3.0926113,.0021310013,23524,1,1,1
highgap,first_stage,ln_n_paragraphs,p0,-.1144591323349121,.1113987,-1.0274727,.3048532,23524,0,0,0
highgap,first_stage,ln_n_paragraphs,p1,-.231254639531684,.083760686,-2.7608972,.0060445317,23524,1,1,1
highgap,first_stage,ln_n_paragraphs,p2,-.2321218967287138,.091786496,-2.5289328,.011845888,23524,1,1,0
highgap,first_stage,ln_n_paragraphs,p3,-.3220270762472793,.060652763,-5.3093553,1.8782389e-07,23524,1,1,1
highgap,first_stage,score1,m2,.002761258413324,.061014909,.045255471,.96392751,23524,0,0,0
highgap,first_stage,score1,m3,.0131090676457231,.057955772,.22619089,.82117486,23524,0,0,0
highgap,first_stage,score1,p0,-.1617792926278193,.04984238,-3.2458179,.0012753302,23524,1,1,1
highgap,first_stage,score1,p1,-.087723371140731,.065445021,-1.3404132,.18091398,23524,0,0,0
highgap,first_stage,score1,p2,-.1419909697541742,.0665664,-2.1330729,.033560667,23524,1,1,0
highgap,first_stage,score1,p3,-.1354766490577216,.077411331,-1.7500881,.080912337,23524,1,0,0
highgap,first_stage,score2,m2,-.0371808649454812,.041801341,-.88946587,.37431699,23524,0,0,0
highgap,first_stage,score2,m3,.0241716361538982,.026036464,.92837632,.35380328,23524,0,0,0
highgap,first_stage,score2,p0,.0148066545538565,.039310273,.37666118,.70663619,23524,0,0,0
highgap,first_stage,score2,p1,-.0140492148734933,.036762979,-.38215661,.70255941,23524,0,0,0
highgap,first_stage,score2,p2,-.0518237658014979,.049063321,-1.0562629,.29152095,23524,0,0,0
highgap,first_stage,score2,p3,-.0973312542908405,.077684388,-1.2529062,.21101229,23524,0,0,0
highgap,first_stage,strict_at_d,m2,-.0401028287538364,.019477908,-2.058888,.040187854,23526,1,1,0
highgap,first_stage,strict_at_d,m3,-.0345545698711487,.0071060141,-4.8627219,1.6997471e-06,23526,1,1,1
highgap,first_stage,strict_at_d,p0,-.0065842672402002,.011882245,-.55412656,.57981902,23526,0,0,0
highgap,first_stage,strict_at_d,p1,-.0051552587981724,.012071356,-.4270654,.6695742,23526,0,0,0
highgap,first_stage,strict_at_d,p2,-.0136246878291465,.014421879,-.94472349,.34540194,23526,0,0,0
highgap,first_stage,strict_at_d,p3,-.056784619280598,.020916687,-2.7147996,.0069347797,23526,1,1,1
highgap,first_stage,strict_at_kw,m2,-.0048389550805905,.0014945088,-3.237823,.0013106099,23526,1,1,1
highgap,first_stage,strict_at_kw,m3,-.0047264432465819,.0012897062,-3.6647441,.00028287497,23526,1,1,1
highgap,first_stage,strict_at_kw,p0,.0067476041182364,.0027084749,2.491293,.013154864,23526,1,1,0
highgap,first_stage,strict_at_kw,p1,.0104908028506464,.0027360844,3.8342395,.000147452,23526,1,1,1
highgap,first_stage,strict_at_kw,p2,.0145551788701745,.0067476016,2.1570892,.031626821,23526,1,1,0
highgap,first_stage,strict_at_kw,p3,.0228712380407337,.0082150875,2.7840528,.0056375386,23526,1,1,1
highgap,mismatch_x,NarrHardGap_direct_v1,m2,.0069909816979231,.017034968,.41039005,.68175173,23526,0,0,0
highgap,mismatch_x,NarrHardGap_direct_v1,m3,.0089442708764047,.015669566,.57080531,.56846994,23526,0,0,0
highgap,mismatch_x,NarrHardGap_direct_v1,p0,-.059764730986392,.013318834,-4.4872346,9.5826026e-06,23526,1,1,1
highgap,mismatch_x,NarrHardGap_direct_v1,p1,-.0876202090806739,.016281052,-5.3817296,1.2953781e-07,23526,1,1,1
highgap,mismatch_x,NarrHardGap_direct_v1,p2,-.0949991348327114,.014802615,-6.4177265,4.1348946e-10,23526,1,1,1
highgap,mismatch_x,NarrHardGap_direct_v1,p3,-.1111974993195207,.028493039,-3.9026198,.00011259918,23526,1,1,1
highgap,mismatch_x,NarrHardHushing_direct_v1,m2,.0120095442304453,.016967304,.7078051,.47950134,23526,0,0,0
highgap,mismatch_x,NarrHardHushing_direct_v1,m3,.0535067441058809,.018840557,2.8399768,.0047549941,23526,1,1,1
highgap,mismatch_x,NarrHardHushing_direct_v1,p0,.0541183013705129,.01691315,3.1997769,.0014912246,23526,1,1,1
highgap,mismatch_x,NarrHardHushing_direct_v1,p1,.0269066933204527,.016183561,1.6625942,.097220443,23526,1,0,0
highgap,mismatch_x,NarrHardHushing_direct_v1,p2,.0537938055856211,.017003112,3.1637623,.0016831511,23526,1,1,1
highgap,mismatch_x,NarrHardHushing_direct_v1,p3,.0947786836354486,.056749761,1.6701159,.095722042,23526,1,0,0
highgap,mismatch_x,NarrHardVerified_direct_v1,m2,-.0278353250350902,.019265369,-1.4448375,.1493298,23526,0,0,0
highgap,mismatch_x,NarrHardVerified_direct_v1,m3,-.0552448487974603,.020059865,-2.753999,.0061708135,23526,1,1,1
highgap,mismatch_x,NarrHardVerified_direct_v1,p0,-.0108289173869514,.02256936,-.47980613,.63164204,23526,0,0,0
highgap,mismatch_x,NarrHardVerified_direct_v1,p1,.0320518102841906,.026392492,1.2144291,.22534002,23526,0,0,0
highgap,mismatch_x,NarrHardVerified_direct_v1,p2,.0143812882642528,.02309127,.62280196,.53378922,23526,0,0,0
highgap,mismatch_x,NarrHardVerified_direct_v1,p3,-.0357641936531909,.045214802,-.79098415,.42944792,23526,0,0,0
highgap,mismatch_x,NarrHardWashing_direct_v1,m2,.0015616537813158,.01962547,.079572804,.93661904,23526,0,0,0
highgap,mismatch_x,NarrHardWashing_direct_v1,m3,.0357507034043082,.016171437,2.2107313,.027651034,23526,1,1,0
highgap,mismatch_x,NarrHardWashing_direct_v1,p0,-.0286757268175191,.012427769,-2.3073914,.021571202,23526,1,1,0
highgap,mismatch_x,NarrHardWashing_direct_v1,p1,-.0478128453534382,.011745844,-4.0706182,.0000570956,23526,1,1,1
highgap,mismatch_x,NarrHardWashing_direct_v1,p2,-.0227655878754256,.015747271,-1.4456847,.14909205,23526,0,0,0
highgap,mismatch_x,NarrHardWashing_direct_v1,p3,-.0180604462794868,.014289008,-1.2639397,.20702846,23526,0,0,0
highgap,pricing_efficiency,PriceDelay,m2,.0202278593201856,.013296039,1.5213448,.12900719,23526,0,0,0
highgap,pricing_efficiency,PriceDelay,m3,.0093729814212195,.010442616,.89757019,.36998454,23526,0,0,0
highgap,pricing_efficiency,PriceDelay,p0,.0134882977744754,.013402737,1.0063839,.31487304,23526,0,0,0
highgap,pricing_efficiency,PriceDelay,p1,.0054592768020925,.014460786,.37752283,.70599639,23526,0,0,0
highgap,pricing_efficiency,PriceDelay,p2,.0114248896831891,.012408664,.92071879,.35778293,23526,0,0,0
highgap,pricing_efficiency,PriceDelay,p3,.0113736624854191,.011377062,.99970126,.31809294,23526,0,0,0
highgap,pricing_efficiency,SYNCH,m2,-.0055656885884884,.043899149,-.12678352,.89917898,23498,0,0,0
highgap,pricing_efficiency,SYNCH,m3,.0264137281856726,.046047624,.57361764,.56656682,23498,0,0,0
highgap,pricing_efficiency,SYNCH,p0,-.009883966822015,.04027893,-.24538802,.80628884,23498,0,0,0
highgap,pricing_efficiency,SYNCH,p1,-.0343358265257737,.027020073,-1.2707525,.20459612,23498,0,0,0
highgap,pricing_efficiency,SYNCH,p2,.0424834909450247,.038714461,1.0973547,.27318311,23498,0,0,0
highgap,pricing_efficiency,SYNCH,p3,.0014505938047743,.11007414,.013178335,.98949248,23498,0,0,0
highgap,valuation,TobinQ,m2,-.0714777653948974,.049544331,-1.4427032,.14993,23526,0,0,0
highgap,valuation,TobinQ,m3,-.1447307937947036,.046720374,-3.0978091,.0020948965,23526,1,1,1
highgap,valuation,TobinQ,p0,-.0328708491355277,.03425128,-.95969689,.33781961,23526,0,0,0
highgap,valuation,TobinQ,p1,-.0362313473461513,.047659621,-.76021057,.44760138,23526,0,0,0
highgap,valuation,TobinQ,p2,-.038760782666377,.060248498,-.64334852,.52038705,23526,0,0,0
highgap,valuation,TobinQ,p3,-.0494772077086869,.055174008,-.89674848,.37042239,23526,0,0,0
wany,analyst_info,Analyst,m2,.0388678738651873,.025877107,1.5020177,.13392523,23526,0,0,0
wany,analyst_info,Analyst,m3,.0720416141558706,.051379811,1.4021386,.16169237,23526,0,0,0
wany,analyst_info,Analyst,p0,-.0596090649232705,.02516366,-2.3688552,.018343912,23526,1,1,0
wany,analyst_info,Analyst,p1,-.0429037695067197,.040674128,-1.0548172,.2921809,23526,0,0,0
wany,analyst_info,Analyst,p2,-.0458631954479324,.042826708,-1.0709016,.28489512,23526,0,0,0
wany,analyst_info,Analyst,p3,-.0474699892144818,.030310987,-1.5660985,.11816011,23526,0,0,0
wany,analyst_info,ForecastDisp,m2,.0046552387194439,.021069121,.22095078,.8252821,10411,0,0,0
wany,analyst_info,ForecastDisp,m3,.0114911012035103,.018341525,.6265074,.53146183,10411,0,0,0
wany,analyst_info,ForecastDisp,p0,-.0020883378810519,.017605461,-.11861875,.90565735,10411,0,0,0
wany,analyst_info,ForecastDisp,p1,-.0027417255338969,.01978234,-.13859461,.88986409,10411,0,0,0
wany,analyst_info,ForecastDisp,p2,.0327512488216122,.018194992,1.8000144,.072869644,10411,1,0,0
wany,analyst_info,ForecastDisp,p3,.0251066764163656,.011063873,2.2692485,.023967871,10411,1,1,0
wany,analyst_info,RatingDisp,m2,.0294978462539798,.01176832,2.506547,.012692024,12720,1,1,0
wany,analyst_info,RatingDisp,m3,.0169515693314975,.012161391,1.3938842,.16432892,12720,0,0,0
wany,analyst_info,RatingDisp,p0,.0216150904296295,.01563772,1.3822404,.16787101,12720,0,0,0
wany,analyst_info,RatingDisp,p1,.0338364331813578,.014199396,2.3829489,.017763456,12720,1,1,0
wany,analyst_info,RatingDisp,p2,.0424040070950039,.016360333,2.5918791,.0099871513,12720,1,1,1
wany,analyst_info,RatingDisp,p3,.0371819166288434,.021064296,1.7651629,.078499168,12720,1,0,0
wany,analyst_info,ReportFreq,m2,-.0656392763961413,.034752272,-1.8887765,.059812006,13349,1,0,0
wany,analyst_info,ReportFreq,m3,-.0100873990719797,.027689064,-.36430985,.71586353,13349,0,0,0
wany,analyst_info,ReportFreq,p0,-.0139321697649145,.039496772,-.35274199,.72451055,13349,0,0,0
wany,analyst_info,ReportFreq,p1,.041488558356704,.052580629,.78904641,.4306601,13349,0,0,0
wany,analyst_info,ReportFreq,p2,.0391178641634156,.032550357,1.2017645,.23032974,13349,0,0,0
wany,analyst_info,ReportFreq,p3,-.0328218140953974,.040219497,-.81606722,.41505939,13349,0,0,0
wany,audit_accounting,AuditFee,m2,.0069907303966199,.0088219596,.79242378,.42860934,23497,0,0,0
wany,audit_accounting,AuditFee,m3,-.0090510257820863,.013317982,-.67960942,.49716666,23497,0,0,0
wany,audit_accounting,AuditFee,p0,-.0037356236727874,.010416758,-.35861671,.72008151,23497,0,0,0
wany,audit_accounting,AuditFee,p1,-.0141776486743002,.011338196,-1.2504325,.21191305,23497,0,0,0
wany,audit_accounting,AuditFee,p2,-.0215302456377155,.017124299,-1.257292,.20942211,23497,0,0,0
wany,audit_accounting,AuditFee,p3,-.0261988571264685,.024184428,-1.0832945,.27936643,23497,0,0,0
wany,first_stage,DU_kw,m2,-.0460096838258661,.072524622,-.63440084,.52620202,23526,0,0,0
wany,first_stage,DU_kw,m3,-.122887465646677,.062954701,-1.9519982,.051674478,23526,1,0,0
wany,first_stage,DU_kw,p0,.0486657338270701,.024301391,2.0025904,.045933142,23526,1,1,0
wany,first_stage,DU_kw,p1,.0539449841103355,.047690347,1.131151,.25870678,23526,0,0,0
wany,first_stage,DU_kw,p2,.1443793235283645,.051312134,2.8137462,.005152001,23526,1,1,1
wany,first_stage,DU_kw,p3,.1809992804833769,.081157006,2.2302361,.026316702,23526,1,1,0
wany,first_stage,HardCap_direct_v1,m2,-.0114566418501225,.02100143,-.54551721,.58571875,23526,0,0,0
wany,first_stage,HardCap_direct_v1,m3,-.0021748260037559,.023289295,-.093383074,.92564857,23526,0,0,0
wany,first_stage,HardCap_direct_v1,p0,-.0422501826808276,.027898252,-1.5144383,.1307482,23526,0,0,0
wany,first_stage,HardCap_direct_v1,p1,.0074285683370247,.033009157,.2250457,.822065,23526,0,0,0
wany,first_stage,HardCap_direct_v1,p2,.0088669790888472,.033645302,.26354286,.79227543,23526,0,0,0
wany,first_stage,HardCap_direct_v1,p3,.013238209558986,.034031145,.38900277,.69749254,23526,0,0,0
wany,first_stage,asset_trade_d,m2,-.0309139995357817,.010977289,-2.8161781,.0051139696,23526,1,1,1
wany,first_stage,asset_trade_d,m3,-.051609917206902,.011631563,-4.437058,.000011970405,23526,1,1,1
wany,first_stage,asset_trade_d,p0,.0084007813907371,.017250355,.48699176,.62654567,23526,0,0,0
wany,first_stage,asset_trade_d,p1,.0018511368870875,.01834647,.1008988,.91968417,23526,0,0,0
wany,first_stage,asset_trade_d,p2,.0205996395962827,.017207198,1.1971525,.23199536,23526,0,0,0
